season,playerId,player,team,position,conference,bio_firstName,bio_lastName,bio_height,bio_weight,bio_jersey,bio_position,bio_homeCity,bio_homeState,bio_homeCountry,bio_homeLatitude,bio_homeLongitude,bio_homeCountyFIPS,bio_recruitIds,bio_recruitIds_count,stat_receiving_LONG,stat_receiving_REC,stat_receiving_TD,stat_receiving_YDS,stat_receiving_YPR,stat_interceptions_AVG,stat_interceptions_INT,stat_interceptions_TD,stat_interceptions_YDS,stat_kickReturns_AVG,stat_kickReturns_LONG,stat_kickReturns_NO,stat_kickReturns_TD,stat_kickReturns_YDS,stat_passing_ATT,stat_passing_COMPLETIONS,stat_passing_INT,stat_passing_PCT,stat_passing_TD,stat_passing_YDS,stat_passing_YPA,stat_puntReturns_AVG,stat_puntReturns_LONG,stat_puntReturns_NO,stat_puntReturns_TD,stat_puntReturns_YDS,stat_rushing_CAR,stat_rushing_LONG,stat_rushing_TD,stat_rushing_YDS,stat_rushing_YPC,stat_punting_In_20,stat_punting_LONG,stat_punting_NO,stat_punting_TB,stat_punting_YDS,stat_punting_YPP,stat_kicking_FGA,stat_kicking_FGM,stat_kicking_LONG,stat_kicking_PCT,stat_kicking_PTS,stat_kicking_XPA,stat_kicking_XPM,stat_defensive_PD,stat_defensive_QB_HUR,stat_defensive_SACKS,stat_defensive_SOLO,stat_defensive_TD,stat_defensive_TFL,stat_defensive_TOT,stat_fumbles_FUM,stat_fumbles_LOST,stat_fumbles_REC
2016,3914391,Marcus Milton,Bowling Green,DB,Mid-American,Marcus,Milton,72.0,189.0,14.0,DB,Pickerington,OH,USA,39.896277299999994,-82.77319049748806,39045,,0.0,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,11.0,0.0,0.0,14.0,0.0,0.0,1.0
2016,4035762,Marquis Zimmerman,Bowling Green,WR,Mid-American,Marquis,Zimmerman,70.0,,87.0,WR,Lakeland,FL,USA,28.0394654,-81.9498042,12105,,0.0,40.0,22.0,1.0,184.0,8.4,,,,,19.3,26.0,3.0,0.0,58.0,,,,,,,,1.7,9.0,6.0,0.0,10.0,1.0,8.0,0.0,8.0,8.0,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0
2016,3914399,Matt Domer,Bowling Green,RB,MAC,Matt,Domer,71.0,190.0,23.0,RB,Hazel Crest,IL,USA,41.571701,-87.6944915,17031,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,547079,Matt Robinson,Bowling Green,DB,Mid-American,Matt,Robinson,70.0,181.0,35.0,DB,Mansfield,OH,USA,40.75839,-82.5154471,39139,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,4.0,0.0,0.0,8.0,0.0,0.0,1.0
2016,4244048,Matt Tanner,Bowling Green,OL,MAC,Matt,Tanner,79.0,311.0,75.0,OL,Jacksonville,FL,USA,30.3321838,-81.655651,12031,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,4260358,Melvin Jackson III,Bowling Green,DB,MAC,Melvin,Jackson III,72.0,185.0,22.0,DB,Sandusky,OH,USA,41.4489397,-82.7079605,39043,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,-1005577,Mike Messina,Bowling Green,QB,MAC,Mike,Messina,71.0,203.0,16.0,QB,Parma Heights,OH,USA,41.3900518,-81.7595769,39035,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,4046741,Montre Gregory,Bowling Green,DB,Mid-American,Montre,Gregory,74.0,187.0,6.0,DB,Owings Mills,MD,USA,39.4010753,-76.796299,24005,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,0.0,8.0,0.0,0.0,11.0,,,
2016,547076,Nate Locke,Bowling Green,LB,Mid-American,Nate,Locke,73.0,240.0,27.0,LB,Canton,OH,USA,40.7989522,-81.3784445,39151,148700,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.5,18.0,0.0,1.5,28.0,,,
2016,547093,Nick Fields,Bowling Green,PK,Mid-American,Nick,Fields,72.0,213.0,91.0,PK,Laura,OH,USA,39.9947741,-84.4080045,39109,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,
2016,3914410,Nico Lautanen,Bowling Green,DL,Mid-American,Nico,Lautanen,75.0,278.0,54.0,DL,Mentor,OH,USA,41.6661573,-81.339552,39085,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,5.0,0.0,2.0,5.0,,,
2016,3125751,Nilijah Ballew,Bowling Green,?,Mid-American,Nilijah,Ballew,73.0,215.0,26.0,?,Cincinnati,OH,USA,39.1014537,-84.5124602,39061,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,14.0,0.0,2.0,18.0,,,
2016,-1005573,Patric Hannon,Bowling Green,FB,MAC,Patric,Hannon,71.0,225.0,41.0,FB,South Euclid,OH,USA,41.5231076,-81.5184553,39035,147557,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3125762,Pete Norris,Bowling Green,WR,MAC,Pete,Norris,70.0,180.0,17.0,WR,Malden,MA,USA,42.4250964,-71.066163,25017,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,-1005582,Quinn Thomas,Bowling Green,WR,MAC,Quinn,Thomas,69.0,173.0,15.0,WR,Perrysburg,OH,USA,41.5571178,-83.6279321,39173,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,4373419,RB Marlow III,Bowling Green,WR,MAC,RB,Marlow III,71.0,172.0,8.0,WR,Lakeland,FL,USA,28.0394654,-81.9498042,12105,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3914390,Robert Jackson Jr.,Bowling Green,DB,Mid-American,Robert,Jackson Jr.,71.0,180.0,22.0,DB,Ft. Washington,MD,USA,38.71108155,-77.03468414657245,24033,140682,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,0.0,28.0,0.0,0.0,47.0,,,
2016,3137834,Romeo Masuku,Bowling Green,LB,MAC,Romeo,Masuku,74.0,209.0,41.0,LB,Manchester,NH,USA,42.9956397,-71.4547891,33011,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,547066,Ronnie Moore,Bowling Green,WR,Mid-American,Ronnie,Moore,69.0,,5.0,WR,Sanford,FL,USA,28.8117297,-81.2680345,12117,147842,1.0,48.0,42.0,1.0,513.0,12.2,,,,,12.7,22.0,3.0,0.0,38.0,2.0,1.0,0.0,0.5,0.0,-5.0,-2.5,-3.0,0.0,3.0,0.0,-9.0,8.0,6.0,2.0,21.0,2.6,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
2016,-1005556,Ryan Hunter,Bowling Green,OL,MAC,Ryan,Hunter,77.0,322.0,68.0,OL,North Bay,ON,Canada,,,,148388,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3914397,Scott Miller,Bowling Green,WR,Mid-American,Scott,Miller,70.0,160.0,21.0,WR,Barrington,IL,USA,42.1539141,-88.1361888,17031,140452,1.0,72.0,74.0,10.0,968.0,13.1,,,,,17.7,37.0,19.0,0.0,336.0,,,,,,,,6.3,10.0,3.0,0.0,19.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,2.0,,,
2016,3125764,Shannon Smith,Bowling Green,DL,Mid-American,Shannon,Smith,72.0,280.0,93.0,DL,Chicago,IL,USA,41.8755616,-87.6244212,17031,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,7.0,0.0,2.0,14.0,,,
2016,3932627,Tavaraus Wade,Bowling Green,DB,Mid-American,Tavaraus,Wade,73.0,206.0,24.0,DB,Homestead,FL,USA,25.4718946,-80.4759905,12086,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,0.0,31.0,0.0,1.0,40.0,,,
2016,547071,Teo Redding,Bowling Green,WR,Mid-American,Teo,Redding,73.0,172.0,9.0,WR,Warren,MI,USA,42.4932575,-83.0062746,26099,146705,1.0,46.0,31.0,3.0,423.0,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,
2016,4035748,Terence Stephens Jr.,Bowling Green,RB,Mid-American,Terence,Stephens Jr.,73.0,193.0,25.0,RB,Imperial,PA,USA,40.4495127,-80.2445041,42003,137937,1.0,0.0,2.0,0.0,-4.0,-2.0,,,,,17.0,28.0,4.0,0.0,68.0,,,,,,,,,,,,,13.0,15.0,0.0,41.0,3.2,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
2016,531822,Terrance Bush,Bowling Green,DL,Mid-American,Terrance,Bush,74.0,,3.0,DL,South Bend,IN,USA,41.6833813,-86.2500066,18141,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,2.5,19.0,0.0,3.0,48.0,,,
2016,-1005531,Tim Blair,Bowling Green,OL,MAC,Tim,Blair,78.0,285.0,69.0,OL,West Chester,OH,USA,39.3303357,-84.408275,39017,137935,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,-1005562,Tim McAuliffe,Bowling Green,OL,MAC,Tim,McAuliffe,73.0,284.0,71.0,OL,Lemont,IL,USA,41.6737149,-88.0016263,17031,147860,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,-1005583,Tim Tupa,Bowling Green,WR,MAC,Tim,Tupa,73.0,186.0,84.0,WR,Brecksville,OH,USA,41.3197763,-81.6267904,39035,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,531814,Trenton Greene,Bowling Green,LB,Mid-American,Trenton,Greene,69.0,,2.0,LB,Miami Gardens,FL,USA,25.9423108,-80.23976495072381,12086,,0.0,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,4.0,52.0,0.0,7.5,110.0,0.0,0.0,1.0
2016,547090,Trevor Roop,Bowling Green,WR,Mid-American,Trevor,Roop,71.0,202.0,10.0,WR,Convoy,OH,USA,40.916715,-84.702737,39161,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.0,0.0,0.0,4.0,,,
2016,-1005555,Tristan Davis,Bowling Green,WR,MAC,Tristan,Davis,71.0,156.0,81.0,WR,Huber Heights,OH,USA,39.85902405,-84.11136295364687,39113,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,-1005575,Tyler King,Bowling Green,OL,MAC,Tyler,King,73.0,258.0,66.0,OL,Lorain,OH,USA,41.4673238,-82.1781904,39093,144760,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,4046748,Tyrik Jones,Bowling Green,DL,Mid-American,Tyrik,Jones,74.0,258.0,56.0,DL,Plantation,FL,USA,26.1265258,-80.25786123765101,12011,184221,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,4.5,17.0,0.0,5.0,24.0,,,
2016,4035735,Vanel Dossous,Bowling Green,WR,Mid-American,Vanel,Dossous,72.0,,1.0,WR,Hamilton,NJ,USA,40.2070573,-74.0812506,34025,,0.0,20.0,9.0,0.0,79.0,8.8,,,,,15.0,15.0,1.0,0.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,531803,Will Watson,Bowling Green,DB,Mid-American,Will,Watson,72.0,,8.0,DB,Tampa,FL,USA,27.9477595,-82.458444,12057,150623,1.0,,,,,,,,,,21.2,48.0,13.0,0.0,275.0,,,,,,,,7.9,18.0,10.0,0.0,79.0,,,,,,,,,,,,,,,,,,,4.0,0.0,0.0,13.0,0.0,0.5,22.0,0.0,0.0,1.0
2016,536043,Zac Bartman,Bowling Green,LB,Mid-American,Zac,Bartman,71.0,,57.0,LB,Mansfield,OH,USA,40.75839,-82.5154471,39139,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,4.0,0.0,0.0,4.0,,,
2016,-1005567,Zack Sharp,Bowling Green,OL,MAC,Zack,Sharp,80.0,317.0,79.0,OL,Lake Mary,FL,USA,28.756618000000003,-81.33888382214167,12117,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3125771,Adam Mitcheson,Buffalo,PK,Mid-American,Adam,Mitcheson,74.0,205.0,19.0,PK,Pittsburgh,PA,USA,40.4416941,-79.9900861,42003,144696,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,11.0,45.0,0.611,54.0,23.0,21.0,,,,,,,,,,
2016,-1005893,Albert McCoy,Buffalo,OL,MAC,Albert,McCoy,76.0,300.0,75.0,OL,St. Petersburg,FL,USA,27.7703796,-82.6695085,12103,151805,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3128318,Andrew Gray,Buffalo,TE,MAC,Andrew,Gray,75.0,235.0,84.0,TE,Chardon,OH,USA,41.582466,-81.20334,39055,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,550970,Andrews Dadeboe,Buffalo,S,Mid-American,Andrews,Dadeboe,73.0,215.0,11.0,S,York,PA,USA,39.962398,-76.727392,42133,147936,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,10.0,0.0,0.0,14.0,,,
2016,4049301,Anthony Johnson,Buffalo,WR,MAC,Anthony,Johnson,74.0,207.0,83.0,WR,Rock Hill,SC,USA,34.9248667,-81.0250784,45091,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,4040838,Austin Kunick,Buffalo,OL,MAC,Austin,Kunick,76.0,295.0,63.0,OL,Victor,NY,USA,42.9825634,-77.4088794,36069,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,-1005896,Billy Myers,Buffalo,RB,MAC,Billy,Myers,73.0,207.0,37.0,RB,Orchard Park,NY,USA,42.7670376,-78.7435517,36029,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,550992,Boise Ross,Buffalo,CB,Mid-American,Boise,Ross,72.0,,41.0,CB,Bethlehem,PA,USA,40.6178915,-75.3786521,42095,147958,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.0,0.0,25.0,0.0,2.5,36.0,0.0,0.0,1.0
2016,-1005877,Brad Rowland,Buffalo,OL,MAC,Brad,Rowland,76.0,305.0,69.0,OL,Rancho Cucamonga,CA,USA,34.1033192,-117.5751735,06071,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,531959,Brandon Berry,Buffalo,LB,Mid-American,Brandon,Berry,73.0,,23.0,LB,Detroit,MI,USA,42.3315509,-83.0466403,26163,150526,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,3.0,0.0,2.0,7.0,,,
2016,550984,Brandon Crawford,Buffalo,DL,Mid-American,Brandon,Crawford,74.0,,55.0,DL,Madison,FL,USA,30.4693772,-83.4129254,12079,147916,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,4.0,34.0,0.0,12.5,54.0,0.0,0.0,2.0
2016,-1005876,Brandon Manosalvas,Buffalo,OL,MAC,Brandon,Manosalvas,77.0,305.0,61.0,OL,Paramus,NJ,USA,40.9452911,-74.0735899,34003,148796,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3125772,Brandon Williams,Buffalo,CB,Mid-American,Brandon,Williams,71.0,180.0,14.0,CB,Lovejoy,GA,USA,33.4362245,-84.3143675,13063,144835,1.0,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,14.0,0.0,1.0,17.0,,,
2016,4373457,Brian Boyne,Buffalo,DE,MAC,Brian,Boyne,75.0,235.0,60.0,DE,Glastonbury,CT,USA,41.7123218,-72.608146,09003,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3916577,Cameron Lewis,Buffalo,CB,Mid-American,Cameron,Lewis,71.0,185.0,39.0,CB,Detroit,MI,USA,42.3315509,-83.0466403,26163,140230,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.0,0.0,44.0,0.0,2.5,60.0,,,
2016,3916578,Cameron Skipworth,Buffalo,CB,Mid-American,Cameron,Skipworth,71.0,,45.0,CB,Baldwinsville ,NY,USA,43.158679,-76.33271,36067,141628,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,2.0,0.0,0.0,2.0,,,
2016,3139501,Chris Doubek,Buffalo,RB,MAC,Chris,Doubek,67.0,185.0,21.0,RB,Randolph,NY,USA,42.162005,-78.975317,36009,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,550985,Chris Ford,Buffalo,DT,Mid-American,Chris,Ford,75.0,310.0,58.0,DT,Medina,OH,USA,41.1383878,-81.8637474,39103,148639,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,12.0,0.0,3.0,30.0,0.0,0.0,1.0
2016,3950631,Chris Spell,Buffalo,WR,MAC,Chris,Spell,71.0,180.0,87.0,WR,Cortland Manor,NY,USA,42.6011813,-76.1804843,36023,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3916593,Christian Gonzalez,Buffalo,DT,MAC,Christian,Gonzalez,75.0,310.0,68.0,DT,Newark,NJ,USA,40.735657,-74.1723667,34013,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3916590,Chuck Harris,Buffalo,DE,Mid-American,Chuck,Harris,76.0,265.0,92.0,DE,Southfield,MI,USA,42.4733689,-83.2218731,26125,141665,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,16.0,0.0,5.0,18.0,,,
2016,-1005895,Connor Morehart,Buffalo,OL,MAC,Connor,Morehart,77.0,305.0,74.0,OL,Reading,PA,USA,40.335345,-75.9279495,42011,185813,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,-1005886,Conor Clarke,Buffalo,P,MAC,Conor,Clarke,74.0,227.0,95.0,P,Lancaster,NY,USA,42.90906855,-78.61779310127713,36029,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,550974,Corbin Grassman,Buffalo,LS,Mid-American,Corbin,Grassman,74.0,,27.0,LS,Johnstown,OH,USA,40.1536742,-82.6851699,39089,148801,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,
2016,3125768,Corey Henderson,Buffalo,DL,Mid-American,Corey,Henderson,74.0,,13.0,DL,King George,VA,USA,38.2681837,-77.1844222,51099,143407,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.5,1.0,0.0,0.5,3.0,,,
2016,4049302,Craig Hardgers,Buffalo,CB,MAC,Craig,Hardgers,69.0,185.0,43.0,CB,Rochester,NY,USA,43.157285,-77.615214,36055,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,4373458,Dajuan Hudson,Buffalo,WR,MAC,Dajuan,Hudson,74.0,200.0,88.0,WR,Troy,NY,USA,42.7284117,-73.6917878,36083,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,-1005885,Dan Carr,Buffalo,OL,MAC,Dan,Carr,77.0,315.0,52.0,OL,Buffalo,NY,USA,42.8867166,-78.8783922,36029,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3913101,Dan Clifford,Buffalo,OL,MAC,Dan,Clifford,76.0,305.0,78.0,OL,Hoboken,NJ,USA,40.7433066,-74.0323752,34017,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,-1005871,David Goldsby,Buffalo,OL,MAC,David,Goldsby,76.0,308.0,70.0,OL,St. Louis,MO,USA,38.6268039,-90.1994097,29510,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,4362460,DeShondrick Foxworth,Buffalo,DT,MAC,DeShondrick,Foxworth,73.0,295.0,54.0,DT,Columbia,MS,USA,31.2518439,-89.83758,28091,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,550994,Demone Harris,Buffalo,DE,Mid-American,Demone,Harris,76.0,272.0,91.0,DE,Buffalo,NY,USA,42.8867166,-78.8783922,36029,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,3.0,18.0,0.0,4.0,30.0,,,
2016,3916574,Dev Lamour,Buffalo,S,Mid-American,Dev,Lamour,74.0,205.0,28.0,S,Montreal,PQ,Canada,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,14.0,0.0,0.0,22.0,,,
2016,4040826,Drew Anderson,Buffalo,QB,Mid-American,Drew,Anderson,77.0,230.0,12.0,QB,Orinda,CA,USA,37.8771476,-122.1796888,06013,135699,1.0,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3916592,Duke Hwang,Buffalo,DT,Mid-American,Duke,Hwang,73.0,290.0,96.0,DT,East Amherst,NY,USA,43.0183913,-78.696697,36029,141522,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,
2016,3916575,Emmanuel Reed,Buffalo,RB,Mid-American,Emmanuel,Reed,68.0,190.0,29.0,RB,Crestview,FL,USA,30.7621326,-86.5705084,12091,141367,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,11.0,0.0,33.0,4.7,,,,,,,,,,,,,,,,,,,,,,,
2016,3916584,Evin Ksiezarczyk,Buffalo,OL,MAC,Evin,Ksiezarczyk,78.0,310.0,67.0,OL,West Seneca,NY,USA,42.83943505,-78.74650290662323,36029,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,550983,Glynn Molinich,Buffalo,TE,Mid-American,Glynn,Molinich,72.0,240.0,44.0,TE,Pittsford,NY,USA,43.090959,-77.515298,36055,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.0,0.0,0.0,2.0,,,
2016,531222,Grant Rohach,Buffalo,QB,Mid-American,Grant,Rohach,74.0,,19.0,QB,Moorpark,CA,USA,34.285558,-118.8820414,06111,149713,1.0,,,,,,,,,,,,,,,84.0,46.0,2.0,0.548,2.0,628.0,7.5,,,,,,35.0,20.0,0.0,44.0,1.3,,,,,,,,,,,,,,,,,,,,,3.0,2.0,0.0
2016,3125769,Ishmael Hargrove,Buffalo,LB,Mid-American,Ishmael,Hargrove,73.0,227.0,16.0,LB,Cleveland,OH,USA,41.5051613,-81.6934446,39035,145086,1.0,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,2.5,61.0,0.0,5.0,103.0,0.0,0.0,2.0
2016,-1005884,Jacob Byron,Buffalo,OL,MAC,Jacob,Byron,75.0,285.0,62.0,OL,Marion,NY,USA,43.143397,-77.189147,36117,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,-1005888,Jacob Dogal,Buffalo,LS,MAC,Jacob,Dogal,72.0,212.0,60.0,LS,Orchard Park,NY,USA,42.7670376,-78.7435517,36029,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,550993,Jacob Martinez,Buffalo,WR,Mid-American,Jacob,Martinez,72.0,190.0,88.0,WR,South Port,FL,USA,28.1386271,-81.3522928,12097,147453,1.0,31.0,7.0,1.0,121.0,17.3,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,-1005870,Jacquis Webb,Buffalo,OL,MAC,Jacquis,Webb,78.0,359.0,76.0,OL,Rochester,NY,USA,43.157285,-77.615214,36055,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3916579,Jake Ames,Buffalo,LB,Mid-American,Jake,Ames,72.0,222.0,47.0,LB,Buffalo,NY,USA,42.8867166,-78.8783922,36029,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.0,0.0,0.0,2.0,,,
2016,4040847,Jake Fuzak,Buffalo,OL,MAC,Jake,Fuzak,77.0,300.0,59.0,OL,Williamsville,NY,USA,42.9637836,-78.7377258,36029,137972,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
